Year,Company,Genre,Platform,GlobalSales
2013,Sony,Adventure,PS4,0.03
2013,Sony,Adventure,PS3,0.03
2013,Sony,Adventure,PSV,0.03
2013,Sony,Adventure,X360,0.03
2013,Sony,Misc,3DS,0.03
2013,Sony,Adventure,PS3,0.03
2013,Sony,Adventure,3DS,0.03
2013,Sony,Adventure,PSP,0.02
2013,Sony,Adventure,PSV,0.02
2013,Sony,Misc,DS,0.02
2013,Sony,Adventure,3DS,0.02
2013,Sony,Adventure,PSV,0.02
2013,Sony,Adventure,PSV,0.02
2013,Sony,Adventure,PSV,0.02
2013,Sony,Adventure,X360,0.02
2013,Sony,Fighting,PSV,0.02
2013,Sony,Adventure,X360,0.02
2013,Sony,Misc,WiiU,0.02
2013,Sony,Strategy,PS3,0.02
2013,Sony,Adventure,PSP,0.02
2013,Sony,Misc,PSV,0.02
2013,Sony,Adventure,3DS,0.02
2013,Sony,Action,PSV,0.02
2013,Sony,Adventure,WiiU,0.01
2013,Sony,Adventure,PSV,0.01
2013,Sony,Adventure,PS3,0.01
2013,Sony,Misc,X360,0.01
2013,Sony,Adventure,X360,0.01
2013,Sony,Adventure,3DS,0.01
2013,Sony,Adventure,PSP,0.01
2013,Sony,Adventure,WiiU,0.01
2013,Sony,Adventure,PSP,0.01
2013,Sony,Adventure,PC,0.01
2013,Sony,Adventure,WiiU,0.01
2013,Sony,Shooter,X360,1
2013,Sony,Role-Playing,PS3,0.97
2013,Sony,Adventure,PC,0.75
2013,Sony,Action,PSV,0.66
2013,Sony,Role-Playing,PS3,0.56
2013,Sony,Action,Wii,0.53
2013,Sony,Sports,PSV,0.5
2013,Sony,Role-Playing,PSP,0.45
2013,Sony,Role-Playing,PS3,0.45
2013,Sony,Misc,WiiU,0.41
2013,Sony,Role-Playing,WiiU,0.38
2013,Sony,Action,Wii,0.38
2013,Sony,Fighting,PS3,0.36
2013,Sony,Role-Playing,3DS,0.31
2013,Sony,Platform,PSP,0.28
2013,Sony,Role-Playing,3DS,0.26
2013,Sony,Adventure,X360,0.21
2013,Sony,Action,PSV,0.21
2013,Sony,Role-Playing,PSV,0.2
2013,Sony,Role-Playing,PSV,0.19
2013,Sony,Role-Playing,3DS,0.19
2013,Sony,Adventure,WiiU,0.18
2013,Sony,Role-Playing,PS3,0.18
2013,Sony,Role-Playing,3DS,0.16
2013,Sony,Adventure,3DS,0.16
2013,Sony,Role-Playing,PSP,0.15
2013,Sony,Action,WiiU,0.15
2013,Sony,Fighting,3DS,0.14
2013,Sony,Sports,PS3,0.14
2013,Sony,Misc,X360,0.13
2013,Sony,Sports,PC,0.13
2013,Sony,Action,PC,0.13
2013,Sony,Action,3DS,0.12
2013,Sony,Strategy,3DS,0.12
2013,Sony,Role-Playing,3DS,0.11
2013,Sony,Action,X360,0.11
2013,Sony,Sports,3DS,0.1
2013,Sony,Fighting,PS3,0.1
2013,Sony,Action,3DS,0.09
2013,Sony,Action,PSV,0.08
2013,Sony,Action,DS,0.07
2013,Sony,Adventure,PSP,0.07
2013,Sony,Sports,3DS,0.07
2013,Sony,Action,3DS,0.07
2013,Sony,Action,PSV,0.07
2013,Sony,Role-Playing,PSV,0.06
2013,Sony,Strategy,PSV,0.06
2013,Sony,Sports,PS3,0.06
2013,Sony,Adventure,PC,0.06
2013,Sony,Role-Playing,PS3,0.05
2013,Sony,Platform,PSV,0.05
2013,Sony,Adventure,3DS,0.05
2013,Sony,Strategy,3DS,0.03
2013,Sony,Role-Playing,3DS,0.03
2013,Sony,Role-Playing,3DS,0.03
2013,Sony,Role-Playing,PS3,0.03
2013,Sony,Adventure,3DS,0.02
2013,Sony,Sports,3DS,0.02
2013,Sony,Adventure,PC,0.02
2013,Sony,Action,PS3,0.01
2013,Sony,Adventure,PSV,0.01
2013,Sony,Adventure,PSV,0.01
2013,Sony,Adventure,PSV,0.01
2013,Nintendo,Misc,XOne,3.76
2013,Nintendo,Platform,PS3,2.34
2013,Nintendo,Action,PSV,1.73
2013,Nintendo,Sports,3DS,0.43
2013,Nintendo,Strategy,PC,0.35
2013,Nintendo,Misc,3DS,0.27
2013,Nintendo,Simulation,WiiU,0.17
2013,Nintendo,Misc,3DS,0.11
2013,Nintendo,Platform,X360,0.1
2013,Nintendo,Misc,PSV,0.05
2013,Nintendo,Action,PSP,0.03
2013,Nintendo,Sports,PSP,0.02
2013,Nintendo,Platform,PS3,4.25
2013,Nintendo,Platform,Wii,2.22
2013,Nintendo,Action,3DS,1.77
2013,Nintendo,Misc,PC,1.77
2013,Nintendo,Strategy,WiiU,1.11
2013,Nintendo,Platform,PS3,1.08
2013,Nintendo,Sports,PSV,0.89
2013,Nintendo,Sports,3DS,0.8
2013,Nintendo,Action,PS3,0.74
2013,Nintendo,Platform,PSV,0.68
2013,Nintendo,Misc,3DS,0.61
2013,Nintendo,Action,PSP,0.6
2013,Nintendo,Platform,PC,0.6
2013,Nintendo,Action,3DS,0.41
2013,Nintendo,Role-Playing,PS3,0.4
2013,Nintendo,Platform,X360,0.4
2013,Nintendo,Shooter,PS3,0.36
2013,Nintendo,Action,PSV,0.33
2013,Nintendo,Action,X360,0.29
2013,Nintendo,Racing,3DS,0.28
2013,Nintendo,Misc,WiiU,0.24
2013,Nintendo,Simulation,3DS,0.21
2013,Nintendo,Fighting,PS3,0.2
2013,Nintendo,Action,PS3,0.2
2013,Nintendo,Misc,PS3,0.19
2013,Nintendo,Action,3DS,0.13
2013,Nintendo,Action,PC,0.12
2013,Nintendo,Shooter,PSP,0.12
2013,Nintendo,Shooter,PS3,0.12
2013,Nintendo,Strategy,PC,0.11
2013,Nintendo,Puzzle,X360,0.11
2013,Nintendo,Action,PSP,0.09
2013,Nintendo,Platform,PC,0.09
2013,Nintendo,Action,3DS,0.06
2013,Nintendo,Platform,DS,0.05
2013,Nintendo,Shooter,WiiU,0.05
2013,Nintendo,Action,PS3,0.03
2013,Nintendo,Misc,PS3,0.03
2013,Nintendo,Action,PS3,0.03
2013,Nintendo,Sports,3DS,0.03
2013,Nintendo,Shooter,3DS,0.02
2013,Nintendo,Fighting,PSP,0.02
2013,Microsoft,Action,Wii,16.38
2013,Microsoft,Shooter,3DS,10.21
2013,Microsoft,Misc,3DS,9.2
2013,Microsoft,Sports,3DS,4.31
2013,Microsoft,Shooter,PSV,3.53
2013,Microsoft,Action,3DS,3.34
2013,Microsoft,Sports,PC,2.47
2013,Microsoft,Action,PSV,2.3
2013,Microsoft,Sports,PSV,2.18
2013,Microsoft,Shooter,DS,1.96
2013,Microsoft,Action,PSP,1.93
2013,Microsoft,Action,PSP,1.92
2013,Microsoft,Action,PS3,1.69
2013,Microsoft,Shooter,PSP,1.61
2013,Microsoft,Role-Playing,PS3,1.45
2013,Microsoft,Action,3DS,1.43
2013,Microsoft,Fighting,3DS,1.41
2013,Microsoft,Platform,PSP,1.33
2013,Microsoft,Sports,WiiU,1.13
2013,Microsoft,Sports,PSP,1.07
2013,Microsoft,Action,PS3,0.99
2013,Microsoft,Action,PSV,0.99
2013,Microsoft,Misc,PC,0.98
2013,Microsoft,Misc,3DS,0.94
2013,Microsoft,Shooter,WiiU,0.92
2013,Microsoft,Racing,PSP,0.84
2013,Microsoft,Shooter,WiiU,0.8
2013,Microsoft,Action,PS3,0.79
2013,Microsoft,Action,PSV,0.72
2013,Microsoft,Shooter,PSP,0.64
2013,Microsoft,Shooter,X360,0.59
2013,Microsoft,Shooter,PSP,0.57
2013,Microsoft,Sports,PSP,0.54
2013,Microsoft,Fighting,PS3,0.51
2013,Microsoft,Action,PS3,0.5
2013,Microsoft,Sports,PS3,0.47
2013,Microsoft,Action,PSP,0.46
2013,Microsoft,Platform,WiiU,0.46
2013,Microsoft,Action,PS3,0.44
2013,Microsoft,Simulation,PSP,0.39
2013,Microsoft,Action,PSP,0.36
2013,Microsoft,Sports,3DS,0.36
2013,Microsoft,Racing,PS3,0.33
2013,Microsoft,Strategy,PSP,0.29
2013,Microsoft,Racing,WiiU,0.29
2013,Microsoft,Role-Playing,PSP,0.29
2013,Microsoft,Action,X360,0.27
2013,Microsoft,Shooter,PS3,0.26
2013,Microsoft,Action,PSP,0.25
2013,Microsoft,Shooter,PSP,0.24
2013,Microsoft,Action,PC,0.22
2013,Microsoft,Shooter,PSP,0.22
2013,Microsoft,Action,3DS,0.18
2013,Microsoft,Action,3DS,0.18
2013,Microsoft,Action,PSP,0.16
2013,Microsoft,Shooter,PSP,0.15
2013,Microsoft,Platform,Wii,0.13
2013,Microsoft,Shooter,PSV,0.13
2013,Microsoft,Shooter,PSV,0.12
2013,Microsoft,Action,PSP,0.12
2013,Microsoft,Misc,PC,0.12
2013,Microsoft,Simulation,PC,0.1
2013,Microsoft,Platform,PSP,0.08
2013,Microsoft,Action,3DS,0.08
2013,Microsoft,Racing,PSP,0.06
2013,Microsoft,Action,PS3,0.05
2013,Microsoft,Shooter,X360,0.05
2013,Microsoft,Action,PS3,0.04
2013,Microsoft,Adventure,X360,0.02
2013,Microsoft,Shooter,X360,0.02
2013,Microsoft,Sports,PSP,0.01
2013,Microsoft,Action,PSV,0.01
2013,Microsoft,Shooter,X360,0.01
2013,Microsoft,Action,PSP,0.01
2013,Microsoft,Shooter,PSP,0.01
2013,Microsoft,Shooter,PS3,2.86
2013,Microsoft,Action,PSP,2.21
2013,Microsoft,Racing,PSP,2.18
2013,Microsoft,Shooter,PC,1.98
2013,Microsoft,Action,X360,1.54
2013,Microsoft,Action,PSV,1.36
2013,Microsoft,Sports,3DS,1.19
2013,Microsoft,Action,DS,1.04
2013,Microsoft,Sports,PSP,0.87
2013,Microsoft,Sports,PSP,0.77
2013,Microsoft,Racing,PSP,0.67
2013,Microsoft,Misc,PSV,0.45
2013,Microsoft,Simulation,3DS,0.34
2013,Microsoft,Platform,PSV,0.31
2013,Microsoft,Misc,3DS,0.23
2013,Microsoft,Sports,PSP,0.19
2013,Microsoft,Fighting,PSP,0.19
2013,Microsoft,Strategy,3DS,0.16
2013,Microsoft,Fighting,PSP,0.06
2014,Nintendo,Role-Playing,PS4,11.33
2014,Nintendo,Fighting,3DS,7.45
2014,Nintendo,Role-Playing,PS4,3.89
2014,Nintendo,Role-Playing,3DS,3.22
2014,Nintendo,Role-Playing,WiiU,2.68
2014,Nintendo,Platform,PS4,1.82
2014,Nintendo,Platform,PS4,1.36
2014,Nintendo,Role-Playing,PS3,0.79
2014,Nintendo,Role-Playing,XOne,0.71
2014,Nintendo,Action,XOne,0.69
2014,Nintendo,Role-Playing,WiiU,0.52
2014,Nintendo,Misc,PS3,0.49
2014,Nintendo,Sports,PS4,0.48
2014,Nintendo,Action,PS3,0.45
2014,Nintendo,Sports,X360,0.45
2014,Nintendo,Simulation,PS4,0.4
2014,Nintendo,Misc,PS4,0.37
2014,Nintendo,Role-Playing,PS4,0.35
2014,Nintendo,Strategy,PS4,0.31
2014,Nintendo,Action,3DS,0.31
2014,Nintendo,Action,XOne,0.29
2014,Nintendo,Action,XOne,0.27
2014,Nintendo,Action,3DS,0.26
2014,Nintendo,Adventure,XOne,0.25
2014,Nintendo,Action,X360,0.24
2014,Nintendo,Action,PS4,0.21
2014,Nintendo,Role-Playing,PC,0.17
2014,Nintendo,Action,XOne,0.17
2014,Nintendo,Simulation,PS4,0.15
2014,Nintendo,Sports,3DS,0.14
2014,Nintendo,Adventure,XOne,0.13
2014,Nintendo,Adventure,PS4,0.13
2014,Nintendo,Misc,Wii,0.12
2014,Nintendo,Fighting,PSV,0.12
2014,Nintendo,Puzzle,XOne,0.11
2014,Nintendo,Role-Playing,PS4,0.11
2014,Nintendo,Role-Playing,X360,0.1
2014,Nintendo,Action,PS4,0.1
2014,Nintendo,Sports,PS4,0.1
2014,Nintendo,Role-Playing,X360,0.09
2014,Nintendo,Action,PS3,0.08
2014,Nintendo,Adventure,PS4,0.08
2014,Nintendo,Action,3DS,0.08
2014,Nintendo,Role-Playing,PS4,0.07
2014,Nintendo,Role-Playing,PS4,0.07
2014,Nintendo,Adventure,PS3,0.07
2014,Nintendo,Puzzle,PS4,0.07
2014,Nintendo,Action,XOne,0.07
2014,Nintendo,Role-Playing,X360,0.07
2014,Nintendo,Action,XOne,0.07
2014,Nintendo,Strategy,PS4,0.07
2014,Nintendo,Adventure,XOne,0.07
2014,Nintendo,Misc,WiiU,0.07
2014,Nintendo,Action,XOne,0.06
2014,Nintendo,Action,PS3,0.06
2014,Nintendo,Simulation,PS4,0.06
2014,Nintendo,Adventure,PS3,0.06
2014,Nintendo,Action,X360,0.06
2014,Nintendo,Role-Playing,PS3,0.06
2014,Nintendo,Role-Playing,XOne,0.06
2014,Nintendo,Role-Playing,PS3,0.05
2014,Nintendo,Action,3DS,0.04
2014,Nintendo,Adventure,XOne,0.04
2014,Nintendo,Simulation,PS3,0.03
2014,Nintendo,Action,PS3,0.03
2014,Nintendo,Role-Playing,X360,0.03
2014,Nintendo,Action,X360,0.03
2014,Nintendo,Misc,PS4,0.03
2014,Nintendo,Strategy,WiiU,0.03
2014,Nintendo,Action,PC,0.02
2014,Nintendo,Adventure,WiiU,0.02
2014,Nintendo,Action,X360,0.02
2014,Nintendo,Adventure,PS4,0.02
2014,Nintendo,Adventure,PS4,0.01
2014,Nintendo,Action,X360,0.01
2014,Nintendo,Adventure,XOne,0.01
2014,Nintendo,Action,X360,0.01
2014,Nintendo,Puzzle,Wii,0.01
2014,Nintendo,Action,PS4,0.01
2014,Nintendo,Action,PS3,0.02
2014,PC,Simulation,WiiU,2.97
2014,PC,Simulation,PS3,1.23
2014,PC,Role-Playing,PS4,0.9
2014,PC,Role-Playing,PS3,0.73
2014,PC,Shooter,X360,0.62
2014,PC,Shooter,X360,0.58
2014,PC,Action,X360,0.55
2014,PC,Action,X360,0.48
2014,PC,Simulation,PS4,0.48
2014,PC,Shooter,PS3,0.46
2014,PC,Action,XOne,0.45
2014,PC,Shooter,PC,0.41
2014,PC,Strategy,X360,0.37
2014,PC,Action,PS3,0.36
2014,PC,Sports,PS4,0.3
2014,PC,Shooter,PSV,0.29
2014,PC,Action,PSV,0.27
2014,PC,Role-Playing,PS3,0.2
2014,PC,Role-Playing,3DS,0.18
2014,PC,Role-Playing,PSV,0.17
2014,PC,Racing,PS3,0.16
2014,PC,Shooter,PS4,0.15
2014,PC,Simulation,Wii,0.12
2014,PC,Action,X360,0.11
2014,PC,Racing,WiiU,0.1
2014,PC,Role-Playing,X360,0.09
2014,PC,Sports,PS3,0.07
2014,PC,Action,PC,0.06
2014,PC,Action,PS4,0.06
2014,PC,Action,3DS,0.06
2014,PC,Adventure,PS3,0.05
2014,PC,Action,WiiU,0.05
2014,PC,Action,X360,0.04
2014,PC,Role-Playing,3DS,0.04
2014,PC,Racing,PS3,0.03
2014,PC,Action,XOne,0.03
2014,PC,Role-Playing,PS4,0.03
2014,PC,Racing,PS4,0.03
2014,PC,Shooter,XOne,0.02
2014,PC,Role-Playing,PS4,0.02
2014,PC,Action,PS3,0.02
2014,PC,Role-Playing,WiiU,0.02
2014,PC,Role-Playing,WiiU,0.02
2014,PC,Action,XOne,0.01
2014,Sony,Misc,PS4,5.42
2014,Sony,Sports,PS3,4.82
2014,Sony,Shooter,XOne,4.45
2014,Sony,Action,PS3,1.93
2014,Sony,Shooter,X360,1.73
2014,Sony,Shooter,XOne,1.44
2014,Sony,Sports,PC,1.41
2014,Sony,Action,PS3,1.37
2014,Sony,Sports,PS3,1.36
2014,Sony,Role-Playing,PS4,1.32
2014,Sony,Role-Playing,PS4,1.32
2014,Sony,Action,PS4,1.02
2014,Sony,Action,XOne,1.01
2014,Sony,Role-Playing,PS4,0.98
2014,Sony,Action,PS4,0.92
2014,Sony,Sports,XOne,0.85
2014,Sony,Action,PC,0.81
2014,Sony,Shooter,XOne,0.76
2014,Sony,Platform,X360,0.75
2014,Sony,Sports,PC,0.71
2014,Sony,Action,PS4,0.69
2014,Sony,Shooter,PS3,0.67
2014,Sony,Role-Playing,X360,0.65
2014,Sony,Action,XOne,0.64
2014,Sony,Sports,3DS,0.62
2014,Sony,Action,XOne,0.62
2014,Sony,Action,PS4,0.54
2014,Sony,Shooter,PS3,0.51
2014,Sony,Racing,X360,0.49
2014,Sony,Fighting,XOne,0.47
2014,Sony,Action,X360,0.4
2014,Sony,Sports,PSV,0.39
2014,Sony,Sports,3DS,0.38
2014,Sony,Fighting,PS3,0.38
2014,Sony,Shooter,3DS,0.37
2014,Sony,Fighting,PC,0.33
2014,Sony,Fighting,PC,0.32
2014,Sony,Shooter,X360,0.31
2014,Sony,Action,PS3,0.3
2014,Sony,Action,X360,0.29
2014,Sony,Misc,WiiU,0.28
2014,Sony,Action,X360,0.27
2014,Sony,Adventure,PC,0.27
2014,Sony,Action,XOne,0.26
2014,Sony,Action,XOne,0.26
2014,Sony,Misc,3DS,0.25
2014,Sony,Role-Playing,PS4,0.23
2014,Sony,Action,PC,0.22
2014,Sony,Adventure,3DS,0.22
2014,Sony,Racing,PS4,0.21
2014,Sony,Role-Playing,PS4,0.2
2014,Sony,Fighting,XOne,0.18
2014,Sony,Sports,PS4,0.17
2014,Sony,Role-Playing,XOne,0.16
2014,Sony,Fighting,X360,0.16
2014,Sony,Action,PSV,0.15
2014,Sony,Action,PC,0.14
2014,Sony,Sports,3DS,0.14
2014,Sony,Fighting,PSV,0.14
2014,Sony,Misc,PS3,0.14
2014,Sony,Role-Playing,XOne,0.14
2014,Sony,Adventure,XOne,0.13
2014,Sony,Misc,WiiU,0.13
2014,Sony,Fighting,PS3,0.13
2014,Sony,Action,PS3,0.13
2014,Sony,Racing,PS4,0.12
2014,Sony,Action,PS3,0.12
2014,Sony,Role-Playing,PS3,0.12
2014,Sony,Role-Playing,3DS,0.12
2014,Sony,Action,PC,0.12
2014,Sony,Adventure,PC,0.11
2014,Sony,Action,3DS,0.1
2014,Sony,Adventure,XOne,0.1
2014,Sony,Role-Playing,XOne,0.1
2014,Sony,Action,WiiU,0.1
2014,Sony,Fighting,PS3,0.1
2014,Sony,Racing,XOne,0.1
2014,Sony,Action,PSV,0.09
2014,Sony,Action,PS3,0.08
2014,Sony,Role-Playing,PS4,0.08
2014,Sony,Adventure,X360,0.08
2014,Sony,Shooter,PS3,0.07
2014,Sony,Action,3DS,0.07
2014,Sony,Strategy,XOne,0.06
2014,Sony,Role-Playing,3DS,0.06
2014,Sony,Racing,PS3,0.05
2014,Sony,Role-Playing,X360,0.05
2014,Sony,Puzzle,WiiU,0.04
2014,Sony,Adventure,PS4,0.04
2014,Sony,Role-Playing,PSV,0.04
2014,Sony,Racing,PC,0.03
2014,Sony,Role-Playing,PSV,0.03
2014,Sony,Sports,X360,0.03
2014,Sony,Role-Playing,PSV,0.03
2014,Sony,Shooter,PS3,0.03
2014,Sony,Adventure,3DS,0.03
2014,Sony,Action,PC,0.02
2014,Sony,Simulation,XOne,0.02
2014,Sony,Adventure,PS3,0.02
2014,Sony,Sports,PSV,0.02
2014,Sony,Role-Playing,Wii,0.02
2014,Sony,Adventure,PC,0.02
2014,Sony,Sports,PS3,0.02
2014,Sony,Adventure,PS4,0.02
2014,Sony,Action,XOne,0.01
2014,Sony,Platform,3DS,0.01
2014,Sony,Fighting,PS3,0.01
2014,Sony,Adventure,X360,0.01
2014,Sony,Action,PSV,11.98
2014,Sony,Shooter,PSV,7.6
2014,Sony,Sports,3DS,6.59
2014,Sony,Shooter,PS3,5.65
2014,Sony,Action,X360,4.55
2014,Sony,Action,PS3,4.14
2014,Sony,Shooter,X360,4.03
2014,Sony,Misc,PS3,4.02
2014,Sony,Action,3DS,3.92
2014,Sony,Action,XOne,2.99
2014,Sony,Action,PSV,2.78
2014,Sony,Sports,3DS,2.38
2014,Sony,Sports,PS4,2.03
2014,Sony,Racing,PS4,2
2014,Sony,Role-Playing,PS4,1.97
2014,Sony,Platform,WiiU,1.86
2014,Sony,Action,X360,1.81
2014,Sony,Role-Playing,PS4,1.74
2014,Sony,Racing,PS3,1.7
2014,Sony,Shooter,PS3,1.58
2014,Sony,Action,PS3,1.41
2014,Sony,Action,X360,1.28
2014,Sony,Sports,XOne,1.13
2014,Sony,Shooter,XOne,1.13
2014,Sony,Sports,PS3,1.04
2014,Sony,Platform,PS4,1.01
2014,Sony,Action,3DS,0.92
2014,Sony,Action,PSV,0.84
2014,Sony,Sports,PSV,0.76
2014,Sony,Role-Playing,PS4,0.72
2014,Sony,Action,XOne,0.68
2014,Sony,Shooter,PS3,0.68
2014,Sony,Action,X360,0.67
2014,Sony,Sports,PC,0.65
2014,Sony,Misc,XOne,0.62
2014,Sony,Shooter,PS4,0.61
2014,Sony,Action,PSV,0.6
2014,Sony,Action,PSV,0.6
2014,Sony,Sports,PS4,0.58
2014,Sony,Action,XOne,0.55
2014,Sony,Role-Playing,PSV,0.51
2014,Sony,Adventure,PS4,0.45
2014,Sony,Racing,PS4,0.43
2014,Sony,Action,XOne,0.43
2014,Sony,Action,PSV,0.43
2014,Sony,Misc,PS3,0.38
2014,Sony,Action,PSV,0.32
2014,Sony,Action,PC,0.3
2014,Sony,Adventure,PS4,0.27
2014,Sony,Action,PSV,0.24
2014,Sony,Action,PSV,0.24
2014,Sony,Adventure,XOne,0.24
2014,Sony,Sports,PSV,0.23
2014,Sony,Action,X360,0.21
2014,Sony,Adventure,3DS,0.21
2014,Sony,Role-Playing,3DS,0.19
2014,Sony,Misc,PC,0.19
2014,Sony,Racing,PS3,0.18
2014,Sony,Action,PS3,0.18
2014,Sony,Action,X360,0.18
2014,Sony,Fighting,X360,0.16
2014,Sony,Action,XOne,0.15
2014,Sony,Action,PC,0.15
2014,Sony,Action,PS3,0.11
2014,Sony,Role-Playing,PS4,0.1
2014,Sony,Action,XOne,0.08
2014,Sony,Sports,3DS,0.08
2014,Sony,Action,X360,0.06
2014,Sony,Strategy,PS3,0.06
2014,Sony,Role-Playing,PSV,0.05
2014,Sony,Action,XOne,0.04
2014,Sony,Strategy,PSV,0.04
2014,Sony,Sports,PSV,0.03
2014,Sony,Role-Playing,PS4,0.02
2014,Sony,Misc,PSV,0.02
2014,Sony,Sports,PS4,0.09
2014,Sony,Action,PSV,0.05
2014,Sony,Action,PC,0.02
2014,Sony,Adventure,PSV,0.02
2014,Sony,Adventure,3DS,0.01
2014,Sony,Misc,PSV,0.01
2014,Sony,Action,PS3,0.01
2014,Sony,Adventure,WiiU,0.01
2014,Sony,Adventure,PS3,0.01
2014,Sony,Misc,XOne,0.01
2014,Sony,Misc,PS3,2.25
2014,Sony,Sports,PS3,0.84
2014,Sony,Shooter,PSV,0.83
2014,Sony,Role-Playing,PS3,0.77
2014,Sony,Action,XOne,0.49
2014,Sony,Action,3DS,0.41
2014,Sony,Misc,PS3,0.4
2014,Sony,Action,PS3,0.33
2014,Sony,Action,PS3,0.3
2014,Sony,Role-Playing,3DS,0.3
2014,Sony,Action,PSV,0.29
2014,Sony,Action,PS3,0.28
2014,Sony,Misc,3DS,0.26
2014,Sony,Fighting,PSV,0.26
2014,Sony,Adventure,PS3,0.24
2014,Sony,Action,PS3,0.21
2014,Sony,Platform,PS3,0.21
2014,Sony,Role-Playing,PS3,0.19
2014,Sony,Role-Playing,X360,0.19
2014,Sony,Role-Playing,3DS,0.19
2014,Sony,Role-Playing,PC,0.18
2014,Sony,Fighting,PSV,0.18
2014,Sony,Role-Playing,PS3,0.18
2014,Sony,Action,PSV,0.17
2014,Sony,Action,PSV,0.17
2014,Sony,Action,PSV,0.15
2014,Sony,Role-Playing,PSV,0.15
2014,Sony,Role-Playing,WiiU,0.15
2014,Sony,Adventure,3DS,0.15
2014,Sony,Adventure,WiiU,0.15
2014,Sony,Action,PS4,0.14
2014,Sony,Role-Playing,X360,0.14
2014,Sony,Sports,PC,0.14
2014,Sony,Role-Playing,PS3,0.13
2014,Sony,Fighting,PSV,0.12
2014,Sony,Sports,X360,0.12
2014,Sony,Misc,XOne,0.12
2014,Sony,Role-Playing,3DS,0.12
2014,Sony,Role-Playing,PSV,0.12
2014,Sony,Action,PSV,0.12
2014,Sony,Action,PSV,0.11
2014,Sony,Fighting,PS3,0.11
2014,Sony,Action,PS3,0.11
2014,Sony,Role-Playing,3DS,0.11
2014,Sony,Adventure,X360,0.1
2014,Sony,Action,PS3,0.09
2014,Sony,Action,PS3,0.09
2014,Sony,Role-Playing,X360,0.08
2014,Sony,Role-Playing,PS3,0.08
2014,Sony,Adventure,PS3,0.07
2014,Sony,Sports,PC,0.07
2014,Sony,Role-Playing,PSV,0.07
2014,Sony,Action,3DS,0.06
2014,Sony,Action,PS4,0.06
2014,Sony,Action,3DS,0.06
2014,Sony,Role-Playing,PC,0.06
2014,Sony,Fighting,WiiU,0.06
2014,Sony,Adventure,3DS,0.06
2014,Sony,Role-Playing,PSV,0.06
2014,Sony,Strategy,WiiU,0.05
2014,Sony,Role-Playing,X360,0.05
2014,Sony,Adventure,PSP,0.05
2014,Sony,Puzzle,PSV,0.05
2014,Sony,Action,X360,0.05
2014,Sony,Role-Playing,X360,0.05
2014,Sony,Adventure,PS3,0.05
2014,Sony,Action,WiiU,0.04
2014,Sony,Adventure,PSV,0.04
2014,Sony,Role-Playing,PS4,0.04
2014,Sony,Racing,PS3,0.04
2014,Sony,Role-Playing,X360,0.04
2014,Sony,Adventure,X360,0.03
2014,Sony,Adventure,3DS,0.03
2014,Sony,Adventure,3DS,0.03
2014,Sony,Adventure,X360,0.03
2014,Sony,Misc,X360,0.03
2014,Sony,Adventure,PS3,0.02
2014,Sony,Action,XOne,0.02
2014,Sony,Misc,X360,0.02
2014,Sony,Misc,PS3,0.02
2014,Sony,Role-Playing,PS4,0.02
2014,Sony,Misc,3DS,0.02
2014,Sony,Racing,PSV,0.02
2014,Sony,Adventure,3DS,0.02
2014,Sony,Adventure,3DS,0.02
2014,Sony,Adventure,X360,0.02
2014,Sony,Adventure,XOne,0.02
2014,Sony,Adventure,X360,0.02
2014,Sony,Simulation,WiiU,0.02
2014,Sony,Role-Playing,PSV,0.01
2014,Sony,Adventure,3DS,0.01
2014,Sony,Adventure,3DS,0.01
2014,Sony,Platform,PS3,0.01
2014,Sony,Adventure,XOne,0.01
2014,Sony,Adventure,3DS,0.01
2014,Sony,Adventure,PS3,0.01
2014,Sony,Puzzle,PSV,0.01
2014,Sony,Adventure,3DS,0.01
2014,Sony,Adventure,3DS,0.01
2014,Sony,Misc,WiiU,0.01
2014,Sony,Adventure,PSV,0.01
2014,Sony,Adventure,WiiU,0.01
2014,Nintendo,Misc,3DS,2.28
2014,Nintendo,Action,PC,1.05
2014,Nintendo,Sports,3DS,0.76
2014,Nintendo,Adventure,3DS,0.27
2014,Nintendo,Action,PC,0.06
2014,Nintendo,Action,PSV,0.02
2014,Nintendo,Racing,PSV,6.96
2014,Nintendo,Fighting,PC,5.02
2014,Nintendo,Platform,PSV,1.52
2014,Nintendo,Action,X360,1.26
2014,Nintendo,Puzzle,3DS,1.19
2014,Nintendo,Action,3DS,1.01
2014,Nintendo,Misc,3DS,0.75
2014,Nintendo,Action,3DS,0.7
2014,Nintendo,Action,PS4,0.66
2014,Nintendo,Action,PS3,0.65
2014,Nintendo,Action,3DS,0.47
2014,Nintendo,Sports,PSV,0.4
2014,Nintendo,Action,X360,0.33
2014,Nintendo,Action,Wii,0.3
2014,Nintendo,Action,X360,0.23
2014,Nintendo,Action,PSV,0.14
2014,Nintendo,Misc,3DS,0.11
2014,Nintendo,Action,PSV,0.11
2014,Nintendo,Action,3DS,0.09
2014,Nintendo,Adventure,WiiU,0.09
2014,Nintendo,Misc,PC,0.09
2014,Nintendo,Adventure,PSV,0.07
2014,Nintendo,Action,PS3,0.07
2014,Nintendo,Action,PS4,0.07
2014,Nintendo,Action,PSV,0.06
2014,Nintendo,Action,PS3,0.04
2014,Nintendo,Misc,PS3,0.03
