Year,Company,Genre,GlobalSales
2012,Sony,Role-Playing,0.27
2012,Sony,Adventure,0.26
2012,Sony,Action,0.26
2012,Sony,Adventure,0.25
2012,Sony,Role-Playing,0.25
2012,Sony,Simulation,0.25
2012,Sony,Sports,0.24
2012,Sony,Role-Playing,0.24
2012,Sony,Adventure,0.23
2012,Sony,Action,0.21
2012,Sony,Action,0.21
2012,Sony,Racing,0.19
2012,Sony,Sports,0.19
2012,Sony,Sports,0.19
2012,Sony,Racing,0.18
2012,Sony,Role-Playing,0.17
2012,Sony,Role-Playing,0.16
2012,Sony,Action,0.16
2012,Sony,Role-Playing,0.16
2012,Sony,Shooter,0.15
2012,Sony,Action,0.14
2012,Sony,Action,0.14
2012,Sony,Shooter,0.13
2012,Sony,Action,0.11
2012,Sony,Adventure,0.11
2012,Sony,Action,0.1
2012,Sony,Action,0.1
2012,Sony,Fighting,0.1
2012,Sony,Shooter,0.09
2012,Sony,Strategy,0.09
2012,Sony,Adventure,0.08
2012,Sony,Racing,0.08
2012,Sony,Shooter,0.08
2012,Sony,Sports,0.07
2012,Sony,Shooter,0.07
2012,Sony,Action,0.06
2012,Sony,Shooter,0.05
2012,Sony,Shooter,0.05
2012,Sony,Adventure,0.04
2012,Sony,Platform,0.04
2012,Sony,Racing,0.04
2012,Sony,Role-Playing,0.04
2012,Sony,Fighting,0.04
2012,Sony,Role-Playing,0.04
2012,Sony,Action,0.03
2012,Sony,Misc,0.03
2012,Sony,Misc,0.03
2012,Sony,Action,0.03
2012,Sony,Action,0.03
2012,Sony,Adventure,0.03
2012,Sony,Misc,0.03
2012,Sony,Action,0.03
2012,Sony,Action,0.03
2012,Sony,Adventure,0.03
2012,Sony,Adventure,0.03
2012,Sony,Action,0.02
2012,Sony,Action,0.02
2012,Sony,Action,0.02
2012,Sony,Shooter,0.02
2012,Sony,Adventure,0.02
2012,Sony,Action,0.02
2012,Sony,Adventure,0.02
2012,Sony,Simulation,0.02
2012,Sony,Strategy,0.01
2012,Sony,Sports,0.01
2012,Sony,Sports,0.01
2012,Sony,Simulation,0.01
2012,Sony,Adventure,0.01
2012,Sony,Action,0.37
2012,Sony,Strategy,0.36
2012,Sony,Fighting,0.32
2012,Sony,Strategy,0.31
2012,Sony,Sports,0.28
2012,Sony,Adventure,0.23
2012,Sony,Action,0.22
2012,Sony,Role-Playing,0.2
2012,Sony,Action,0.2
2012,Sony,Sports,0.2
2012,Sony,Misc,0.19
2012,Sony,Role-Playing,0.19
2012,Sony,Action,0.17
2012,Sony,Action,0.15
2012,Sony,Action,0.14
2012,Sony,Role-Playing,0.13
2012,Sony,Role-Playing,0.13
2012,Sony,Role-Playing,0.12
2012,Sony,Role-Playing,0.12
2012,Sony,Role-Playing,0.11
2012,Sony,Action,0.11
2012,Sony,Action,0.11
2012,Sony,Sports,0.11
2012,Sony,Action,0.11
2012,Sony,Action,0.1
2012,Sony,Role-Playing,0.1
2012,Sony,Adventure,0.09
2012,Sony,Adventure,0.09
2012,Sony,Role-Playing,0.09
2012,Sony,Sports,0.09
2012,Sony,Adventure,0.08
2012,Sony,Role-Playing,0.08
2012,Sony,Role-Playing,0.07
2012,Sony,Adventure,0.07
2012,Sony,Adventure,0.07
2012,Sony,Role-Playing,0.07
2012,Sony,Action,0.07
2012,Sony,Role-Playing,0.07
2012,Sony,Action,0.06
2012,Sony,Simulation,0.06
2012,Sony,Action,0.06
2012,Sony,Action,0.06
2012,Sony,Role-Playing,0.06
2012,Sony,Action,0.06
2012,Sony,Role-Playing,0.05
2012,Sony,Adventure,0.05
2012,Sony,Action,0.05
2012,Sony,Adventure,0.05
2012,Sony,Misc,0.05
2012,Sony,Action,0.05
2012,Sony,Role-Playing,0.04
2012,Sony,Action,0.04
2012,Sony,Role-Playing,0.04
2012,Sony,Action,0.04
2012,Sony,Action,0.04
2012,Sony,Sports,0.04
2012,Sony,Action,0.04
2012,Sony,Action,0.04
2012,Sony,Action,0.04
2012,Sony,Action,0.04
2012,Sony,Action,0.04
2012,Sony,Adventure,0.04
2012,Sony,Action,0.04
2012,Sony,Action,0.03
2012,Sony,Adventure,0.03
2012,Sony,Action,0.03
2012,Sony,Action,0.03
2012,Sony,Adventure,0.03
2012,Sony,Role-Playing,0.03
2012,Sony,Action,0.03
2012,Sony,Action,0.03
2012,Sony,Adventure,0.03
2012,Sony,Action,0.02
2012,Sony,Strategy,0.02
2012,Sony,Adventure,0.02
2012,Sony,Action,0.02
2012,Sony,Adventure,0.02
2012,Sony,Action,0.02
2012,Sony,Role-Playing,0.02
2012,Sony,Role-Playing,0.02
2012,Sony,Action,0.02
2012,Sony,Action,0.02
2012,Sony,Action,0.02
2012,Sony,Role-Playing,0.02
2012,Sony,Action,0.02
2012,Sony,Action,0.02
2012,Sony,Action,0.02
2012,Sony,Action,0.02
2012,Sony,Action,0.02
2012,Sony,Action,0.02
2012,Sony,Role-Playing,0.02
2012,Sony,Action,0.02
2012,Sony,Adventure,0.02
2012,Sony,Fighting,0.01
2012,Sony,Action,0.01
2012,Sony,Action,0.01
2012,Sony,Adventure,0.01
2012,Sony,Action,0.01
2012,Sony,Action,0.01
2012,Sony,Adventure,0.01
2012,Sony,Fighting,0.01
2012,Sony,Adventure,0.01
2012,Sony,Action,0.01
2012,Sony,Action,0.01
2012,Sony,Adventure,0.01
2012,Sony,Action,0.01
2012,Sony,Action,1.69
2012,Sony,Action,1.47
2012,Sony,Platform,1.47
2012,Sony,Role-Playing,1.38
2012,Sony,Racing,1.16
2012,Sony,Fighting,0.76
2012,Sony,Action,0.64
2012,Sony,Sports,0.62
2012,Sony,Platform,0.59
2012,Sony,Shooter,0.55
2012,Sony,Action,0.52
2012,Sony,Racing,0.48
2012,Sony,Action,0.48
2012,Sony,Action,0.47
2012,Sony,Shooter,0.45
2012,Sony,Role-Playing,0.42
2012,Sony,Racing,0.39
2012,Sony,Action,0.37
2012,Sony,Racing,0.34
2012,Sony,Action,0.33
2012,Sony,Sports,0.32
2012,Sony,Action,0.29
2012,Sony,Action,0.27
2012,Sony,Misc,0.26
2012,Sony,Fighting,0.24
2012,Sony,Action,0.24
2012,Sony,Action,0.24
2012,Sony,Misc,0.23
2012,Sony,Action,0.22
2012,Sony,Sports,0.2
2012,Sony,Fighting,0.14
2012,Sony,Action,0.12
2012,Sony,Role-Playing,0.1
2012,Sony,Adventure,0.1
2012,Sony,Fighting,0.09
2012,Sony,Role-Playing,0.09
2012,Sony,Action,0.09
2012,Sony,Adventure,0.07
2012,Sony,Role-Playing,0.07
2012,Sony,Racing,0.07
2012,Sony,Action,0.06
2012,Sony,Sports,0.06
2012,Sony,Adventure,0.06
2012,Sony,Racing,0.05
2012,Sony,Adventure,0.05
2012,Sony,Role-Playing,0.04
2012,Sony,Action,0.04
2012,Sony,Adventure,0.03
2012,Sony,Action,0.03
2012,Sony,Adventure,0.03
2012,Sony,Action,0.02
2012,Sony,Action,0.01
2012,Sony,Adventure,0.01
2012,Sony,Misc,0.01
2012,Nintendo,Misc,6.91
2012,Nintendo,Misc,3.32
2012,Nintendo,Action,2.65
2012,Nintendo,Action,1.46
2012,Nintendo,Action,1.03
2012,Nintendo,Action,0.97
2012,Nintendo,Role-Playing,0.96
2012,Nintendo,Action,0.72
2012,Nintendo,Action,0.68
2012,Nintendo,Puzzle,0.66
2012,Nintendo,Sports,0.54
2012,Nintendo,Sports,0.45
2012,Nintendo,Action,0.4
2012,Nintendo,Misc,0.3
2012,Nintendo,Misc,0.29
2012,Nintendo,Misc,0.21
2012,Nintendo,Action,0.16
2012,Nintendo,Sports,0.16
2012,Nintendo,Action,0.16
2012,Nintendo,Misc,0.13
2012,Nintendo,Action,0.1
2012,Nintendo,Role-Playing,0.1
2012,Nintendo,Sports,0.1
2012,Nintendo,Simulation,0.08
2012,Nintendo,Misc,0.07
2012,Nintendo,Misc,0.05
2012,Nintendo,Action,0.04
2012,Nintendo,Action,0.02
2012,Nintendo,Action,0.02
2012,Nintendo,Adventure,0.01
2012,Nintendo,Racing,0.01
2012,Nintendo,Misc,0.01
2012,Nintendo,Platform,5.19
2012,Nintendo,Misc,4.44
2012,Nintendo,Action,1.02
2012,Nintendo,Role-Playing,0.72
2012,Nintendo,Racing,0.53
2012,Nintendo,Action,0.48
2012,Nintendo,Shooter,0.43
2012,Nintendo,Action,0.39
2012,Nintendo,Misc,0.39
2012,Nintendo,Action,0.38
2012,Nintendo,Action,0.38
2012,Nintendo,Sports,0.37
2012,Nintendo,Action,0.36
2012,Nintendo,Misc,0.28
2012,Nintendo,Role-Playing,0.28
2012,Nintendo,Sports,0.24
2012,Nintendo,Action,0.24
2012,Nintendo,Action,0.19
2012,Nintendo,Fighting,0.19
2012,Nintendo,Action,0.16
2012,Nintendo,Action,0.14
2012,Nintendo,Action,0.14
2012,Nintendo,Sports,0.14
2012,Nintendo,Action,0.14
2012,Nintendo,Action,0.13
2012,Nintendo,Shooter,0.13
2012,Nintendo,Action,0.12
2012,Nintendo,Action,0.08
2012,Nintendo,Action,0.07
2012,Nintendo,Misc,0.04
2012,Nintendo,Platform,0.03
2012,Nintendo,Strategy,0.02
2012,Microsoft,Shooter,13.73
2012,Microsoft,Shooter,9.76
2012,Microsoft,Action,5.3
2012,Microsoft,Action,5.18
2012,Microsoft,Shooter,3.07
2012,Microsoft,Role-Playing,3.07
2012,Microsoft,Shooter,3.04
2012,Microsoft,Sports,3
2012,Microsoft,Sports,2.86
2012,Microsoft,Racing,2.02
2012,Microsoft,Shooter,1.98
2012,Microsoft,Action,1.78
2012,Microsoft,Action,1.76
2012,Microsoft,Action,1.73
2012,Microsoft,Action,1.68
2012,Microsoft,Shooter,1.66
2012,Microsoft,Racing,1.58
2012,Microsoft,Shooter,1.46
2012,Microsoft,Action,1.32
2012,Microsoft,Action,1.28
2012,Microsoft,Action,1.26
2012,Microsoft,Misc,1.19
2012,Microsoft,Action,1.17
2012,Microsoft,Action,1.08
2012,Microsoft,Action,1
2012,Microsoft,Action,0.94
2012,Microsoft,Sports,0.92
2012,Microsoft,Role-Playing,0.89
2012,Microsoft,Action,0.88
2012,Microsoft,Shooter,0.85
2012,Microsoft,Misc,0.83
2012,Microsoft,Action,0.8
2012,Microsoft,Role-Playing,0.8
2012,Microsoft,Action,0.8
2012,Microsoft,Action,0.78
2012,Microsoft,Action,0.75
2012,Microsoft,Adventure,0.75
2012,Microsoft,Sports,0.72
2012,Microsoft,Sports,0.67
2012,Microsoft,Strategy,0.64
2012,Microsoft,Racing,0.63
2012,Microsoft,Adventure,0.6
2012,Microsoft,Sports,0.59
2012,Microsoft,Fighting,0.59
2012,Microsoft,Action,0.54
2012,Microsoft,Sports,0.51
2012,Microsoft,Racing,0.5
2012,Microsoft,Sports,0.5
2012,Microsoft,Action,0.49
2012,Microsoft,Shooter,0.49
2012,Microsoft,Fighting,0.47
2012,Microsoft,Fighting,0.45
2012,Microsoft,Action,0.44
2012,Microsoft,Action,0.44
2012,Microsoft,Shooter,0.43
2012,Microsoft,Action,0.41
2012,Microsoft,Shooter,0.39
2012,Microsoft,Fighting,0.35
2012,Microsoft,Action,0.33
2012,Microsoft,Fighting,0.32
2012,Microsoft,Sports,0.31
2012,Microsoft,Shooter,0.3
2012,Microsoft,Role-Playing,0.29
2012,Microsoft,Racing,0.29
2012,Microsoft,Action,0.27
2012,Microsoft,Role-Playing,0.26
2012,Microsoft,Action,0.25
2012,Microsoft,Action,0.25
2012,Microsoft,Racing,0.24
2012,Microsoft,Action,0.24
2012,Microsoft,Simulation,0.22
2012,Microsoft,Action,0.21
2012,Microsoft,Simulation,0.2
2012,Microsoft,Action,0.19
2012,Microsoft,Action,0.19
2012,Microsoft,Sports,0.19
2012,Microsoft,Sports,0.19
2012,Microsoft,Shooter,0.18
2012,Microsoft,Action,0.17
2012,Microsoft,Action,0.17
2012,Microsoft,Misc,0.16
2012,Microsoft,Simulation,0.16
2012,Microsoft,Role-Playing,0.15
2012,Microsoft,Fighting,0.13
2012,Microsoft,Misc,0.13
2012,Microsoft,Racing,0.12
2012,Microsoft,Action,0.11
2012,Microsoft,Racing,0.1
2012,Microsoft,Shooter,0.1
2012,Microsoft,Simulation,0.07
2012,Microsoft,Misc,0.07
2012,Microsoft,Fighting,0.06
2012,Microsoft,Shooter,0.06
2012,Microsoft,Action,0.06
2012,Microsoft,Sports,0.05
2012,Microsoft,Racing,0.05
2012,Microsoft,Fighting,0.04
2012,Microsoft,Sports,0.04
2012,Microsoft,Action,0.03
2012,Microsoft,Action,0.03
2012,Microsoft,Adventure,0.02
2012,Microsoft,Adventure,0.02
2012,Microsoft,Action,0.02
2012,Microsoft,Action,0.02
2012,Microsoft,Action,0.01
2012,Microsoft,Fighting,0.01
2013,Nintendo ,Role-Playing,14.35
2013,Nintendo ,Simulation,5.15
2013,Nintendo ,Action,4.58
2013,Nintendo ,Role-Playing,3.44
2013,Nintendo ,Action,3.07
2013,Nintendo ,Role-Playing,2.06
2013,Nintendo ,Role-Playing,1.89
2013,Nintendo ,Platform,1.87
2013,Nintendo ,Misc,1.85
2013,Nintendo ,Role-Playing,1.51
2013,Nintendo ,Platform,1.46
2013,Nintendo ,Role-Playing,1.42
2013,Nintendo ,Adventure,0.92
2013,Nintendo ,Action,0.89
2013,Nintendo ,Puzzle,0.78
2013,Nintendo ,Platform,0.58
2013,Nintendo ,Role-Playing,0.57
2013,Nintendo ,Platform,0.49
2013,Nintendo ,Role-Playing,0.42
2013,Nintendo ,Action,0.41
2013,Nintendo ,Action,0.38
2013,Nintendo ,Adventure,0.38
2013,Nintendo ,Action,0.35
2013,Nintendo ,Strategy,0.34
2013,Nintendo ,Adventure,0.31
2013,Nintendo ,Action,0.29
2013,Nintendo ,Misc,0.29
2013,Nintendo ,Action,0.27
2013,Nintendo ,Action,0.26
2013,Nintendo ,Sports,0.26
2013,Nintendo ,Role-Playing,0.26
2013,Nintendo ,Sports,0.25
2013,Nintendo ,Platform,0.24
2013,Nintendo ,Action,0.22
2013,Nintendo ,Misc,0.19
2013,Nintendo ,Action,0.19
2013,Nintendo ,Role-Playing,0.18
2013,Nintendo ,Misc,0.18
2013,Nintendo ,Misc,0.17
2013,Nintendo ,Action,0.15
2013,Nintendo ,Action,0.15
2013,Nintendo ,Action,0.14
2013,Nintendo ,Strategy,0.13
2013,Nintendo ,Role-Playing,0.12
2013,Nintendo ,Role-Playing,0.1
2013,Nintendo ,Puzzle,0.1
2013,Nintendo ,Platform,0.09
2013,Nintendo ,Misc,0.09
2013,Nintendo ,Role-Playing,0.09
2013,Nintendo ,Role-Playing,0.09
2013,Nintendo ,Misc,0.08
2013,Nintendo ,Action,0.08
2013,Nintendo ,Fighting,0.08
2013,Nintendo ,Misc,0.08
2013,Nintendo ,Misc,0.08
2013,Nintendo ,Role-Playing,0.08
2013,Nintendo ,Adventure,0.07
2013,Nintendo ,Simulation,0.07
2013,Nintendo ,Misc,0.07
2013,Nintendo ,Misc,0.07
2013,Nintendo ,Role-Playing,0.07
2013,Nintendo ,Action,0.07
2013,Nintendo ,Action,0.07
2013,Nintendo ,Shooter,0.06
2013,Nintendo ,Role-Playing,0.06
2013,Nintendo ,Role-Playing,0.06
2013,Nintendo ,Action,0.05
2013,Nintendo ,Role-Playing,0.05
2013,Nintendo ,Adventure,0.05
2013,Nintendo ,Action,0.05
2013,Nintendo ,Action,0.05
2013,Nintendo ,Simulation,0.04
2013,Nintendo ,Action,0.04
2013,Nintendo ,Misc,0.04
2013,Nintendo ,Action,0.03
2013,Nintendo ,Strategy,0.03
2013,Nintendo ,Platform,0.03
2013,Nintendo ,Simulation,0.03
2013,Nintendo ,Simulation,0.03
2013,Nintendo ,Action,0.03
2013,Nintendo ,Action,0.03
2013,Nintendo ,Action,0.03
2013,Nintendo ,Fighting,0.03
2013,Nintendo ,Adventure,0.02
2013,Nintendo ,Action,0.02
2013,Nintendo ,Action,0.02
2013,Nintendo ,Sports,0.02
2013,Nintendo ,Role-Playing,0.01
2013,Nintendo ,Action,0.01
2013,Nintendo ,Role-Playing,0.01
2013,Nintendo ,Action,0.01
2013,Nintendo,Platform,0.69
2013,Nintendo,Action,0.49
2013,Nintendo,Simulation,0.25
2013,Nintendo,Platform,0.23
2013,Nintendo,Action,0.15
2013,Nintendo,Misc,0.08
2013,Nintendo,Sports,0.03
2013,Nintendo,Adventure,0.03
2013,Nintendo,Action,0.01
2013,PC,Strategy,1.67
2013,PC,Simulation,1.44
2013,PC,Shooter,1.4
2013,PC,Strategy,0.76
2013,PC,Shooter,0.73
2013,PC,Sports,0.71
2013,PC,Action,0.69
2013,PC,Shooter,0.67
2013,PC,Misc,0.66
2013,PC,Shooter,0.64
2013,PC,Sports,0.43
2013,PC,Strategy,0.36
2013,PC,Action,0.32
2013,PC,Racing,0.27
2013,PC,Shooter,0.21
2013,PC,Action,0.19
2013,PC,Action,0.19
2013,PC,Action,0.19
2013,PC,Action,0.18
2013,PC,Shooter,0.18
2013,PC,Shooter,0.12
2013,PC,Action,0.11
2013,PC,Shooter,0.08
2013,PC,Simulation,0.08
2013,PC,Adventure,0.07
2013,PC,Racing,0.07
2013,PC,Action,0.06
2013,PC,Shooter,0.05
2013,PC,Shooter,0.05
2013,PC,Shooter,0.04
2013,PC,Action,0.04
2013,PC,Adventure,0.04
2013,PC,Adventure,0.03
2013,PC,Action,0.03
2013,PC,Simulation,0.02
2013,PC,Action,0.02
2013,PC,Platform,0.02
2013,PC,Racing,0.01
2013,Sony,Action,21.4
2013,Sony,Shooter,9.59
2013,Sony,Sports,6.9
2013,Sony,Action,5.99
2013,Sony,Action,3.89
2013,Sony,Shooter,3.69
2013,Sony,Racing,3.64
2013,Sony,Action,2.51
2013,Sony,Action,2.39
2013,Sony,Action,2.29
2013,Sony,Sports,2.05
2013,Sony,Role-Playing,2.05
2013,Sony,Action,2
2013,Sony,Adventure,1.79
2013,Sony,Sports,1.77
2013,Sony,Shooter,1.76
2013,Sony,Role-Playing,1.75
2013,Sony,Action,1.47
2013,Sony,Racing,1.44
2013,Sony,Role-Playing,1.33
2013,Sony,Action,1.3
2013,Sony,Fighting,1.25
2013,Sony,Sports,1.19
2013,Sony,Role-Playing,1.12
2013,Sony,Role-Playing,1.1
2013,Sony,Platform,1.07
2013,Sony,Misc,1
2013,Sony,Action,1
2013,Sony,Action,1
2013,Sony,Action,0.98
2013,Sony,Action,0.98
2013,Sony,Fighting,0.96
2013,Sony,Shooter,0.9
2013,Sony,Action,0.82
2013,Sony,Sports,0.8
2013,Sony,Action,0.8
2013,Sony,Sports,0.71
2013,Sony,Shooter,0.71
2013,Sony,Action,0.69
2013,Sony,Platform,0.66
2013,Sony,Shooter,0.64
2013,Sony,Racing,0.63
2013,Sony,Action,0.62
2013,Sony,Action,0.61
2013,Sony,Fighting,0.58
2013,Sony,Sports,0.57
2013,Sony,Platform,0.55
2013,Sony,Role-Playing,0.54
2013,Sony,Role-Playing,0.53
2013,Sony,Shooter,0.53
2013,Sony,Action,0.49
2013,Sony,Action,0.47
2013,Sony,Shooter,0.44
2013,Sony,Action,0.44
2013,Sony,Misc,0.39
2013,Sony,Racing,0.39
2013,Sony,Adventure,0.39
2013,Sony,Sports,0.39
2013,Sony,Shooter,0.36
2013,Sony,Shooter,0.36
2013,Sony,Action,0.35
2013,Sony,Shooter,0.35
2013,Sony,Strategy,0.33
2013,Sony,Role-Playing,0.3
2013,Sony,Shooter,0.29
2013,Sony,Fighting,0.29
2013,Sony,Shooter,0.28
2013,Sony,Platform,0.28
2013,Sony,Misc,0.27
2013,Sony,Action,0.26
2013,Sony,Sports,0.26
2013,Sony,Action,0.26
2013,Sony,Action,0.23
2013,Sony,Action,0.22
2013,Sony,Role-Playing,0.22
2013,Sony,Action,0.22
2013,Sony,Role-Playing,0.22
2013,Sony,Shooter,0.22
2013,Sony,Role-Playing,0.21
2013,Sony,Role-Playing,0.2
2013,Sony,Role-Playing,0.2
2013,Sony,Sports,0.2
2013,Sony,Action,0.19
2013,Sony,Strategy,0.19
2013,Sony,Action,0.16
2013,Sony,Simulation,0.16
2013,Sony,Role-Playing,0.15
2013,Sony,Sports,0.15
2013,Sony,Sports,0.13
2013,Sony,Shooter,0.12
2013,Sony,Simulation,0.12
2013,Sony,Platform,0.11
2013,Sony,Action,0.11
2013,Sony,Shooter,0.1
2013,Sony,Action,0.09
2013,Sony,Platform,0.09
2013,Sony,Adventure,0.08
2013,Sony,Fighting,0.07
2013,Sony,Role-Playing,0.07
2013,Sony,Strategy,0.07
2013,Sony,Role-Playing,0.07
2013,Sony,Adventure,0.06
2013,Sony,Action,0.05
2013,Sony,Sports,0.05
2013,Sony,Action,0.05
2013,Sony,Adventure,0.05
2013,Sony,Racing,0.05
2013,Sony,Shooter,0.04
2013,Sony,Simulation,0.04
2013,Sony,Fighting,0.04
2013,Sony,Adventure,0.04
2013,Sony,Action,0.03
2013,Sony,Action,0.03
2013,Sony,Adventure,0.03
2013,Sony,Fighting,0.03
2013,Sony,Simulation,0.03
2013,Sony,Action,0.03
2013,Sony,Misc,0.03
2013,Sony,Action,0.02
2013,Sony,Role-Playing,0.02
2013,Sony,Sports,0.02
2013,Sony,Role-Playing,0.02
2013,Sony,Role-Playing,0.02
2013,Sony,Role-Playing,0.02
2013,Sony,Adventure,0.02
2013,Sony,Role-Playing,0.01
2013,Sony,Platform,0.01
2013,Sony,Shooter,3.63
2013,Sony,Shooter,3.43
2013,Sony,Sports,2.9
2013,Sony,Action,2.74
2013,Sony,Shooter,2.58
2013,Sony,Racing,1.89
2013,Sony,Platform,1.67
2013,Sony,Action,1.56
2013,Sony,Sports,1.33
2013,Sony,Fighting,0.87
2013,Sony,Sports,0.82
2013,Sony,Misc,0.39
2013,Sony,Platform,0.37
2013,Sony,Sports,0.22
2013,Sony,Strategy,0.2
2013,Sony,Platform,0.16
2013,Sony,Role-Playing,0.24
2013,Sony,Sports,0.23
2013,Sony,Role-Playing,0.22
2013,Sony,Sports,0.2
2013,Sony,Action,0.18
2013,Sony,Action,0.17
2013,Sony,Sports,0.17
2013,Sony,Role-Playing,0.15
2013,Sony,Role-Playing,0.13
2013,Sony,Action,0.12
2013,Sony,Action,0.12
2013,Sony,Role-Playing,0.11
2013,Sony,Role-Playing,0.1
2013,Sony,Adventure,0.09
2013,Sony,Role-Playing,0.08
2013,Sony,Action,0.06
2013,Sony,Adventure,0.05
2013,Sony,Misc,0.05
2013,Sony,Sports,0.04
2013,Sony,Adventure,0.04
2013,Sony,Adventure,0.03
2013,Sony,Adventure,0.03
2013,Sony,Adventure,0.03
2013,Sony,Adventure,0.03
2013,Sony,Misc,0.03
2013,Sony,Adventure,0.03
2013,Sony,Adventure,0.03
2013,Sony,Adventure,0.02
2013,Sony,Adventure,0.02
2013,Sony,Misc,0.02
2013,Sony,Adventure,0.02
2013,Sony,Adventure,0.02
2013,Sony,Adventure,0.02
2013,Sony,Adventure,0.02
2013,Sony,Adventure,0.02
2013,Sony,Fighting,0.02
2013,Sony,Adventure,0.02
2013,Sony,Misc,0.02
2013,Sony,Strategy,0.02
2013,Sony,Adventure,0.02
2013,Sony,Misc,0.02
2013,Sony,Adventure,0.02
2013,Sony,Action,0.02
2013,Sony,Adventure,0.01
2013,Sony,Adventure,0.01
2013,Sony,Adventure,0.01
2013,Sony,Misc,0.01
2013,Sony,Adventure,0.01
2013,Sony,Adventure,0.01
2013,Sony,Adventure,0.01
2013,Sony,Adventure,0.01
2013,Sony,Adventure,0.01
2013,Sony,Adventure,0.01
2013,Sony,Adventure,0.01
2013,Sony,Shooter,1
2013,Sony,Role-Playing,0.97
2013,Sony,Adventure,0.75
2013,Sony,Action,0.66
2013,Sony,Role-Playing,0.56
2013,Sony,Action,0.53
2013,Sony,Sports,0.5
2013,Sony,Role-Playing,0.45
2013,Sony,Role-Playing,0.45
2013,Sony,Misc,0.41
2013,Sony,Role-Playing,0.38
2013,Sony,Action,0.38
2013,Sony,Fighting,0.36
2013,Sony,Role-Playing,0.31
2013,Sony,Platform,0.28
2013,Sony,Role-Playing,0.26
2013,Sony,Adventure,0.21
2013,Sony,Action,0.21
2013,Sony,Role-Playing,0.2
2013,Sony,Role-Playing,0.19
2013,Sony,Role-Playing,0.19
2013,Sony,Adventure,0.18
2013,Sony,Role-Playing,0.18
2013,Sony,Role-Playing,0.16
2013,Sony,Adventure,0.16
2013,Sony,Role-Playing,0.15
2013,Sony,Action,0.15
2013,Sony,Fighting,0.14
2013,Sony,Sports,0.14
2013,Sony,Misc,0.13
2013,Sony,Sports,0.13
2013,Sony,Action,0.13
2013,Sony,Action,0.12
2013,Sony,Strategy,0.12
2013,Sony,Role-Playing,0.11
2013,Sony,Action,0.11
2013,Sony,Sports,0.1
2013,Sony,Fighting,0.1
2013,Sony,Action,0.09
2013,Sony,Action,0.08
2013,Sony,Action,0.07
2013,Sony,Adventure,0.07
2013,Sony,Sports,0.07
2013,Sony,Action,0.07
2013,Sony,Action,0.07
2013,Sony,Role-Playing,0.06
2013,Sony,Strategy,0.06
2013,Sony,Sports,0.06
2013,Sony,Adventure,0.06
2013,Sony,Role-Playing,0.05
2013,Sony,Platform,0.05
2013,Sony,Adventure,0.05
2013,Sony,Strategy,0.03
2013,Sony,Role-Playing,0.03
2013,Sony,Role-Playing,0.03
2013,Sony,Role-Playing,0.03
2013,Sony,Adventure,0.02
2013,Sony,Sports,0.02
2013,Sony,Adventure,0.02
2013,Sony,Action,0.01
2013,Sony,Adventure,0.01
2013,Sony,Adventure,0.01
2013,Sony,Adventure,0.01
2013,Nintendo,Misc,3.76
2013,Nintendo,Platform,2.34
2013,Nintendo,Action,1.73
2013,Nintendo,Sports,0.43
2013,Nintendo,Strategy,0.35
2013,Nintendo,Misc,0.27
2013,Nintendo,Simulation,0.17
2013,Nintendo,Misc,0.11
2013,Nintendo,Platform,0.1
2013,Nintendo,Misc,0.05
2013,Nintendo,Action,0.03
2013,Nintendo,Sports,0.02
2013,Nintendo,Platform,4.25
2013,Nintendo,Platform,2.22
2013,Nintendo,Action,1.77
2013,Nintendo,Misc,1.77
2013,Nintendo,Strategy,1.11
2013,Nintendo,Platform,1.08
2013,Nintendo,Sports,0.89
2013,Nintendo,Sports,0.8
2013,Nintendo,Action,0.74
2013,Nintendo,Platform,0.68
2013,Nintendo,Misc,0.61
2013,Nintendo,Action,0.6
2013,Nintendo,Platform,0.6
2013,Nintendo,Action,0.41
2013,Nintendo,Role-Playing,0.4
2013,Nintendo,Platform,0.4
2013,Nintendo,Shooter,0.36
2013,Nintendo,Action,0.33
2013,Nintendo,Action,0.29
2013,Nintendo,Racing,0.28
2013,Nintendo,Misc,0.24
2013,Nintendo,Simulation,0.21
2013,Nintendo,Fighting,0.2
2013,Nintendo,Action,0.2
2013,Nintendo,Misc,0.19
2013,Nintendo,Action,0.13
2013,Nintendo,Action,0.12
2013,Nintendo,Shooter,0.12
2013,Nintendo,Shooter,0.12
2013,Nintendo,Strategy,0.11
2013,Nintendo,Puzzle,0.11
2013,Nintendo,Action,0.09
2013,Nintendo,Platform,0.09
2013,Nintendo,Action,0.06
2013,Nintendo,Platform,0.05
2013,Nintendo,Shooter,0.05
2013,Nintendo,Action,0.03
2013,Nintendo,Misc,0.03
2013,Nintendo,Action,0.03
2013,Nintendo,Sports,0.03
2013,Nintendo,Shooter,0.02
2013,Nintendo,Fighting,0.02
2013,Microsoft,Action,16.38
2013,Microsoft,Shooter,10.21
2013,Microsoft,Misc,9.2
2013,Microsoft,Sports,4.31
2013,Microsoft,Shooter,3.53
2013,Microsoft,Action,3.34
2013,Microsoft,Sports,2.47
2013,Microsoft,Action,2.3
2013,Microsoft,Sports,2.18
2013,Microsoft,Shooter,1.96
2013,Microsoft,Action,1.93
2013,Microsoft,Action,1.92
2013,Microsoft,Action,1.69
